day,FTM_share,LB_share,OPP_share,FTM_conv,LB_conv,OPP_conv,FTM_churn,LB_churn,OPP_churn
152,215.86457901636828,223.29422373975012,255.69380339864858,192.0,93.0,117.0,0.26499447154733075,0.08277034697175034,0.12884790444555694
153,217.0688030014262,223.75164591369884,257.2149223184735,197.0,59.0,149.0,0.26677526660128037,0.08268778344159908,0.1296144188570398
154,216.96831937865366,223.96531813142167,258.6814442980359,208.0,56.0,134.0,0.26695412873406765,0.08266225376793825,0.13035342105958975
155,217.88034588482904,224.3245525339829,260.03331199564695,183.0,54.0,125.0,0.26837989787093947,0.08278882081853688,0.13103464726691105
156,218.64709732542326,224.38606831840318,261.3114575989951,198.0,54.0,128.0,0.26962906090049443,0.08265759525904676,0.13167872381620055
157,218.91660034275031,225.01032045719654,262.5318163573202,195.0,71.0,135.0,0.2702664769727375,0.08284100303588778,0.13229368071617992
158,219.3179137091118,225.58312761211698,263.6563459472028,206.0,62.0,112.0,0.27106755698289775,0.0830100456470585,0.13286034787517045
159,219.79593681229244,225.8734259913801,264.72858839225495,191.0,70.0,135.0,0.27196467320799955,0.08290413944225622,0.13340066676544543
160,219.4647271231638,226.15975144033098,265.72477304133264,229.0,67.0,137.0,0.2718606900542495,0.08288583524624969,0.1339026590029123
161,220.13691843273918,225.89818353377112,266.6851807589814,208.0,95.0,135.0,0.2730001402509118,0.08259093636214626,0.1343866227133642
162,220.16782648693902,226.67241269300303,267.6176818389766,184.0,81.0,127.0,0.27334529143965225,0.08275531627407652,0.13485652385470426
163,219.7747467054444,226.48902782002034,268.5292196696698,210.0,93.0,128.0,0.2731635445137787,0.08249841861377422,0.13531586130342826
164,219.07513169566772,226.9259343074747,269.39127665679393,232.0,52.0,110.0,0.2725992753556361,0.08252221078129371,0.13575026462031442
165,219.5855853449455,227.02943020891263,270.2133092499157,192.0,94.0,124.0,0.2735404544549631,0.08236560262504607,0.1361644990507223
166,219.3162577232327,227.33559427449688,270.9421488390549,217.0,74.0,141.0,0.2735105873510466,0.08237786429985312,0.1365317721425584
167,219.67319502050643,227.32358007050254,271.61748483433655,230.0,98.0,141.0,0.2742618618338062,0.08218831972710676,0.13687208397895056
168,219.37555703475562,228.07885446874684,272.2329085708202,224.0,74.0,138.0,0.2741959829300693,0.0823012519504904,0.13718220513847024
169,219.58716650260976,227.88625918371633,272.7901424314109,190.0,104.0,127.0,0.2747664898391149,0.08206306283850454,0.1374630035554396
170,220.490741917337,227.70524275391088,273.29950516295247,171.0,91.0,120.0,0.2762043994816382,0.08183247516671138,0.13771967899962106
171,220.33460108670022,227.75962095977616,273.77569702519406,221.0,57.0,148.0,0.27631586599048685,0.0817521970219033,0.137959639150193
